forest;plotID;treeID;genus;species;famil;meanWD;predHeight18;predHeight20;DBH18;DBH20;TreeBA;BA per Ha;tree_status;comments
Nyungwe;NPL9;2864;Diospyros;Gabunensis;Ebeceae;0.6224;11.70307508;11.1036694;17.6;17.6;0.02432855;0.15205344;1;
Nyungwe;NPL9;2865;Syzygium;Guineense;Myrtaceae;0.6097;21.48971893;21.46562486;62.5;64.3;0.324722845;2.029517779;1;
Nyungwe;NPL9;2866;Cleistanthus;Polystachyus;Phyllanthaceae;0.6518;17.34264617;16.99292337;36.2;36.6;0.105209042;0.657556515;1;
Nyungwe;NPL9;2867;Oxyanthus;Troupinii;Rubiaceae;0.525;19.05290725;18.81425747;45;45.7;0.164030005;1.025187529;1;
Nyungwe;NPL9;2868;Oxyanthus;Troupinii;Rubiaceae;0.525;10.73237187;10.21588529;15.4;15.6;0.019113494;0.11945934;1;
Nyungwe;NPL9;2869;Cleistanthus;Polystachyus;Phyllanthaceae;0.6518;8.522882473;8.193997089;11.1;11.6;0.010568342;0.06605214;1;
Nyungwe;NPL9;2870;Cleistanthus;Polystachyus;Phyllanthaceae;0.6518;7.936619198;7.743311997;10.1;10.8;0.009160906;0.05725566;1;
Nyungwe;NPL9;2871;Cleistanthus;Polystachyus;Phyllanthaceae;0.6518;12.11480516;11.96233648;18.6;19.7;0.030480589;0.190503679;1;
Nyungwe;NPL9;2872;Cleistanthus;Polystachyus;Phyllanthaceae;0.6518;12.47104212;12.11813571;19.5;20.1;0.031730945;0.198318409;1;
Nyungwe;NPL9;2873;Cleistanthus;Polystachyus;Phyllanthaceae;0.6518;13.0733489;12.57172399;21.1;21.3;0.035632813;0.222705079;1;
Nyungwe;NPL9;2874;Cleistanthus;Polystachyus;Phyllanthaceae;0.6518;15.84396457;15.34604554;30;30;0.070686;0.4417875;1;
Nyungwe;NPL9;2875;Cleistanthus;Polystachyus;Phyllanthaceae;0.6518;20.15387004;20.73240068;52;58.3;0.266948821;1.668430129;1;
Nyungwe;NPL9;2876;Cleistanthus;Polystachyus;Phyllanthaceae;0.6518;9.293988599;9.449907293;12.5;14;0.01539384;0.0962115;1;
Nyungwe;NPL9;2877;Cleistanthus;Polystachyus;Phyllanthaceae;0.6518;19.07007363;18.81425747;45.1;45.7;0.164030005;1.025187529;1;
Nyungwe;NPL9;2878;Cleistanthus;Polystachyus;Phyllanthaceae;0.6518;21.14089165;21.04992387;59.5;60.8;0.290334106;1.81458816;1;
Nyungwe;NPL9;2879;Cleistanthus;Polystachyus;Phyllanthaceae;0.6518;15.17952001;14.77761864;27.6;28;0.06157536;0.384846;1;
Nyungwe;NPL6;2880;Oxyanthus;Troupinii;Rubiaceae;0.525;14.20452301;13.65587577;24.4;24.4;0.046759574;0.29224734;1;
Nyungwe;NPL6;2881;Carapa;Grandiflora;Meliaceae;0.5524;19.3222374;19.1426183;46.6;47.6;0.17795279;1.11220494;1;
Nyungwe;NPL6;2882;Diospyros;Gabunensis;Ebeceae;0.5899;14.13983694;13.62272414;24.2;24.3;0.046377085;0.289856779;1;
Nyungwe;NPL6;2883;Diospyros;Gabunensis;Ebeceae;0.5899;14.13983694;14.86521623;24.2;28.3;0.062901901;0.393136879;1;
Nyungwe;NPL6;2884;Strombosia;Scheffleri;Olacaceae;0.584;17.00574712;16.55132507;34.7;34.7;0.094569229;0.591057679;1;
Nyungwe;NPL6;2885;Diospyros;Gabunensis;Ebeceae;0.5899;11.91110078;11.31458081;18.1;18.1;0.025730489;0.160815559;1;
Nyungwe;NPL6;2886;Oxyanthus;Troupinii;Rubiaceae;0.525;12.77697474;13.07621936;20.3;22.7;0.040470877;0.252942979;1;
Nyungwe;NPL6;2887;Syzygium;Guineense;Myrtaceae;0.6097;23.42127935;24.32138066;84;89.5;0.629125035;3.932031469;1;
Nyungwe;NPL6;2888;Cleistanthus;Polystachyus;Phyllanthaceae;0.6518;18.87871916;18.50664376;44;44;0.15205344;0.950334;1;
Nyungwe;NPL6;2889;Oxyanthus;Troupinii;Rubiaceae;0.525;10.96134041;10.44474785;15.9;16.1;0.020358353;0.127239709;1;
Nyungwe;NPL6;2890;Strombosia;Scheffleri;Olacaceae;0.584;12.81453419;12.23344767;20.4;20.4;0.032685206;0.20428254;1;
Nyungwe;NPL6;2891;Strombosia;Scheffleri;Olacaceae;0.584;15.89700127;15.53667299;30.2;30.7;0.074023165;0.462644779;1;
Nyungwe;NPL6;2892;Diospyros;Gabunensis;Ebeceae;0.5899;12.2747551;11.76421196;19;19.2;0.028952986;0.18095616;1;
Nyungwe;NPL6;2893;Oxyanthus;Troupinii;Rubiaceae;0.525;10.25847764;9.694984499;14.4;14.5;0.016513035;0.103206469;1;
Nyungwe;NPL6;2894;Rinorea;Angustifolia;Violaceae;0.5899;10.1610323;9.548581593;14.2;14.2;0.015836806;0.098980035;1;
Nyungwe;NPL6;2895;Carapa;Grandiflora;Meliaceae;0.5524;16.33432029;15.87994849;31.9;32;0.08042496;0.502656;1;
Nyungwe;NPL6;2896;Psychotria;Mahonii;Rubiaceae;0.5636;11.00652119;10.44474785;16;16.1;0.020358353;0.127239709;1;
Nyungwe;NPL6;2897;Syzygium;Guineense;Myrtaceae;0.6097;17.29858966;16.85606908;36;36;0.10178784;0.636174;1;
Nyungwe;NPL6;2898;Syzygium;Guineense;Myrtaceae;0.6097;12.77697474;12.38519157;20.3;20.8;0.033979546;0.21237216;1;
Nyungwe;NPL6;2899;Oxyanthus;Troupinii;Rubiaceae;0.525;15.6555898;15.15119293;29.3;29.3;0.067425805;0.421411279;1;
Nyungwe;NPL6;2900;Strombosia;Scheffleri;Olacaceae;0.584;17.64391174;17.21589719;37.6;37.6;0.11103671;0.69397944;1;
Nyungwe;NPL6;2901;Oxyanthus;Troupinii;Rubiaceae;0.525;15.6555898;15.15119293;29.3;29.3;0.067425805;0.421411279;1;
Nyungwe;NPL6;2902;Beilschmiedia;Rwandensis ;Lauraceae;0.5631;20.63645133;20.43758105;55.5;56.1;0.247181873;1.544886709;1;
Nyungwe;NPL6;2903;Diospyros;Gabunensis;Ebeceae;0.5899;14.91619832;14.38798266;26.7;26.7;0.055990381;0.349939879;1;
Nyungwe;NPL6;2904;Oxyanthus;Troupinii;Rubiaceae;0.525;13.80922583;13.5560752;23.2;24.1;0.045616817;0.285105109;1;
Nyungwe;NPL6;2905;Oxyanthus;Troupinii;Rubiaceae;0.525;14.70566905;14.44901436;26;26.9;0.056832329;0.355202059;1;
Nyungwe;NPL6;2906;Grewia;Mildbraedii ;Tiliaceae;0.5581;20.74117265;20.46500629;56.3;56.3;0.248947453;1.555921579;1;
Nyungwe;NPL6;2907;Diospyros;Gabunensis;Ebeceae;0.5899;16.60503056;16.13492716;33;33;0.08553006;0.534562875;1;
Nyungwe;NPL6;2908;Podocarpus;Latifolius;Podocarpaceae;0.469;12.2747551;11.96233648;19;19.7;0.030480589;0.190503679;1;
Nyungwe;NPL6;2909;Rinorea;Angustifolia;Violaceae;0.681;11.61862087;11.18853862;17.4;17.8;0.024884614;0.155528835;1;
